-19.969415252267726,-19.542816831082373,-19.32824026797325,-18.88746106615948
-18.66214186278137,-18.26351854952419,-18.168446981141663,-18.179356605456288
-19.399682,-19.5212721,-19.7176646,-19.9952024
-20.3427881,-20.7414248,-21.1720766,-21.6157076
-22.053282,-22.4657639,-22.8341173,-23.1393064
-23.3622954,-23.4871385,-23.5177016,-23.4656693
-23.3427454,-23.1606336,-22.9310377,-22.6656616
-22.3762088,-22.0743833,-21.7718888,-21.479519
-21.1999362,-20.9315256,-20.6726343,-20.4216092
-20.1767973,-19.9365457,-19.6992014,-19.4631113
-19.2266226,-18.9881617,-18.7473407,-18.5046815
-18.2607294,-18.0160295,-17.7711271,-17.5265673
-17.2828953,-17.0406563,-16.8003955,-16.5626582
-16.3278737,-16.0958308,-15.8660975,-15.6382418
-15.4118313,-15.1864341,-14.9616179,-14.7369507
-14.5120002,-14.2863344,-14.0595475,-13.8314544
-13.6019802,-13.3710508,-13.1385922,-12.9045303
-12.668791,-12.4313003,-12.1919841,-11.9507684
-11.7075265,-11.461328,-11.2106126,-10.9538036
-10.6893241,-10.4155973,-10.1310462,-9.83409415
-9.52316419,-9.19667949,-8.85313758,-8.49286604
-8.11809132,-7.731128,-7.33429067,-6.92989392
-6.52025235,-6.10768053,-5.69443238,-5.28105602
-4.86620122,-4.44841843,-4.02625811,-3.59827071
-3.16300668,-2.71901647,-2.26485055,-1.79905936
-1.32020458,-0.829465485,-0.333983194,0.158275313
0.639343051,1.10125304,1.53603829,1.93573183
2.29236666,2.59797582,2.84459231,3.02471102
3.13801113,3.18984561,3.18572185,3.13114728
3.03162931,2.89267535,2.71979283,2.51848915
2.29427174,2.052648,1.79912535,1.5392112
1.27841298,1.0222381,0.776193961,0.545787993
0.336527605,0.153920214,0.003473235,-0.109305919
-0.443294299,-0.816422333,-1.18966446,-1.56309444
-1.93678605,-2.31081305,-2.6852492,-3.06016827
-3.43564402,-3.81175023,-4.18856065,-4.56614906
-4.94458921,-5.32395487,-5.70431981,-6.08575779
-6.46834259,-6.85214795,-7.23724766,-7.62371547
-8.01162515,-8.40103774,-8.79187466,-9.1839711
-9.57716099,-9.97127823,-10.3661568,-10.7616305
-11.1575333,-11.5536991,-11.9499619,-12.3461556
-12.7421236,-13.137746,-13.5329119,-13.9275099
-14.321429,-14.7145581,-15.1067859,-15.4980014
-15.8880935,-16.2769509,-16.6644798,-17.050709
-17.4357204,-17.8195959,-18.2024178,-18.584268
-18.9652286,-19.3453817,-19.7248093,-20.1035935
-20.4818094,-20.8594345,-21.2363757,-21.6125377
-21.9878257,-22.3621445,-22.7353993,-23.1074949
-23.4783365,-23.8478288,-24.2158817,-24.5825161
-24.9478688,-25.3120815,-25.675296,-26.0376542
-26.3992979,-26.7603689,-27.1210091,-27.4813602
-27.8415642,-28.2015628,-28.5600194,-28.9150939
-29.264945,-29.6077314,-29.9416117,-30.2647446
-30.5752889,-30.8714032,-31.1512702,-31.4142919
-31.661644,-31.8946418,-32.1146006,-32.3228357
-32.5206624,-32.7093959,-32.8903517,-33.064845
-33.2341911,-33.3996303,-33.5616813,-33.72046
-33.876078,-34.0286471,-34.1782787,-34.3250846
-34.4691762,-34.6106653,-34.7496635,-34.886281
-35.0206071,-35.1527146,-35.2826759,-35.4105633
-35.5364492,-35.6604059,-35.7825058,-35.9028212
-36.0214245,-36.1383917,-36.2539051,-36.3682669
-36.4817858,-36.5947706,-36.70753,-36.8203727
-36.9336073,-37.0475427,-37.1624874,-37.2787492
-37.3965608,-37.5160356,-37.6372765,-37.7603859
-37.8854668,-38.0126217,-38.1419533,-38.2735644
-38.4075576,-38.5440349,-38.6829051,-38.8236297
-38.9656074,-39.1082367,-39.250916,-39.3930439
-39.5340189,-39.6732395,-39.8101042,-39.9440116
-40.0743791,-40.2010959,-40.3245455,-40.4451345
-40.5632696,-40.6793573,-40.7938043,-40.9070172
-41.0194028,-41.1313675,-41.2433146,-41.3554144
-41.4674624,-41.5792202,-41.6904492,-41.800911
-41.9103672,-42.0185793,-42.1253087,-42.2303171
-42.3333665,-42.434419,-42.5339235,-42.632402
-42.7303764,-42.8283686,-42.9269003,-43.0264936
-43.1276702,-43.2309522,-43.3368613,-43.4457913
-43.5577158,-43.6725218,-43.7900966,-43.9103274
-44.0331013,-44.1583054,-44.2858271,-44.4155535
-44.5473718,-44.6811715,-44.8169881,-44.9550835
-45.0957398,-45.2392387,-45.3858621,-45.5358918
-45.6896095,-45.8472972,-46.0092367,-46.1757039
-46.344838,-46.5094664,-46.6616051,-46.7932702
-46.8964776,-46.9632433,-46.9855834,-46.955514
-46.8650509,-46.707831,-46.4882809,-46.2152344
-45.8975383,-45.5440396,-45.1635851,-44.7650216
-44.3571961,-43.9489554,-43.5489669,-43.1612062
-42.7846197,-42.4179067,-42.0597665,-41.7088983
-41.3640015,-41.0237755,-40.6869195,-40.3521328
-40.0181881,-39.6846181,-39.3514057,-39.0185398
-38.686009,-38.3538023,-38.0219083,-37.6903159
-37.3590139,-37.027991,-36.6972938,-36.3678147
-36.0410867,-35.7186591,-35.4020809,-35.0929013
-34.7926694,-34.5029344,-34.2252454,-33.9611515
-33.7121965,-33.4792201,-33.2616631,-33.0588008
-32.869909,-32.6942632,-32.5311388,-32.3798115
-32.2395568,-32.1096503,-31.9893676,-31.8784446
-31.7781093,-31.6898915,-31.6153212,-31.555928
-31.5132419,-31.4887926,-31.4841101,-31.5007241
-31.5401644,-31.6039225,-31.6918742,-31.8017239
-31.9310232,-32.0773237,-32.2381773,-32.4111354
-32.5937499,-32.7835724,-32.9781545,-33.1750557
-33.3731197,-33.5738967,-33.7792794,-33.9911608
-34.2114337,-34.4419908,-34.6847251,-34.9415293
-35.2142963,-35.5049077,-35.813958,-36.139583
-36.4796411,-36.8319911,-37.1944917,-37.5650013
-37.9413788,-38.3214826,-38.7031716,-39.0843443
-39.4642931,-39.8440315,-40.2246794,-40.6073569
-40.9931837,-41.38328,-41.7787655,-42.1807603
-42.5903844,-43.0087575,-43.4367451,-43.8737196
-44.3185114,-44.7699503,-45.226866,-45.6880882
-46.1524467,-46.6187711,-47.0858912,-47.5526366
-48.0179097,-48.4811756,-48.9421634,-49.4006036
-49.8562267,-50.3087632,-50.7579436,-51.2034982
-51.6451578,-52.0826526,-52.5157307,-52.9443818
-53.3687739,-53.789079,-54.2054692,-54.6181165
-55.0271929,-55.4328704,-55.8353211,-56.234717
-56.6312301,-57.0251652,-57.4176874,-57.8103041
-58.2045238,-58.6018551,-59.0038064,-59.4118861
-59.8276027,-60.2524646,-60.6879804,-61.1352905
-61.5921507,-62.0544948,-62.5182385,-62.979298
-63.433589,-63.8770275,-64.3055295,-64.7150109
-65.101583,-65.4645342,-65.8057365,-66.1271367
-66.4306817,-66.7183181,-66.9919929,-67.2536529
-67.5052449,-67.7487157,-67.9859379,-68.2180384
-68.4457133,-68.6696535,-68.8905497,-69.109093
-69.3259741,-69.5418839,-69.7575133,-69.9735531
-70.1906771,-70.4091937,-70.6290592,-70.850216
-71.0726062,-71.2961721,-71.5208559,-71.7465997
-71.9733459,-72.2010366,-72.4296146,-72.6590476
-72.8893379,-73.1204906,-73.3525107,-73.585403
-73.8191726,-74.0538245,-74.2893636,-74.5257949
-74.7631234,-75.0013462,-75.24037,-75.4800434
-75.7202138,-75.9607287,-76.2014358,-76.4421825
-76.6828163,-76.9231848,-77.1631355,-77.402539
-77.6417207,-77.8814224,-78.1224015,-78.365415
-78.6112204,-78.8605747,-79.1142353,-79.3729593
-79.637504,-79.9085611,-80.1838322,-80.4568564
-80.7208651,-80.9690895,-81.1947609,-81.3911106
-81.5513698,-81.6687699,-81.736542,-81.747964
-81.7002667,-81.5975948,-81.44479,-81.246694
-81.0081487,-80.7339957,-80.4290769,-80.0982339
-79.7463086,-79.3778457,-78.9953184,-78.6003171
-78.194429,-77.7792414,-77.3563415,-76.9273164
-76.4937533,-76.0572396,-75.6193623,-75.1817016
-74.7452521,-74.3099963,-73.8758156,-73.4425917
-73.010206,-72.5785402,-72.1474758,-71.7168945
-71.2866777,-70.8567102,-70.4269237,-69.9972857
-69.5677648,-69.1383294,-68.7089481,-68.2795894
-67.8502217,-67.4208137,-66.9913338,-66.5617505
-66.131964,-65.7016674,-65.2705144,-64.8381587
-64.4042544,-63.9684551,-63.5304146,-63.0897867
-62.6462254,-62.1994208,-61.7495135,-61.2969469
-60.8421699,-60.3856316,-59.9277808,-59.4690666
-59.009938,-58.5508439,-58.0922334,-57.6345553
-57.1782074,-56.7233903,-56.2702575,-55.8189626
-55.369659,-54.9225004,-54.4776402,-54.0352319
-53.5954292,-53.1583855,-52.7246862,-52.2975057
-51.8809787,-51.4792414,-51.09643,-50.7366808
-50.40413,-50.102914,-49.8371688,-49.6110043
-49.4256836,-49.2771221,-49.1606455,-49.0715796
-49.0052501,-48.9569826,-48.9221029,-48.8959367
-48.8738097,-48.8512996,-48.8266849,-48.799883
-48.7708348,-48.7394806,-48.7057612,-48.6696171
-48.630989,-48.5898175,-48.5460431,-48.4996079
-48.4504971,-48.3987485,-48.3444027,-48.2875004
-48.2280823,-48.1661892,-48.1018617,-48.0351405
-47.9660663,-47.894679,-47.8209458,-47.7447076
-47.6657927,-47.5840294,-47.4992459,-47.4112705
-47.3199315,-47.2250572,-47.1264758,-47.0240156
-46.9173718,-46.8042816,-46.6809928,-46.5437156
-46.3886603,-46.2120372,-46.0100566,-45.7789287
-45.5148638,-45.2140723,-44.873899,-44.4974062
-44.0894525,-43.6548973,-43.1986001,-42.7254202
-42.240217,-41.7478499,-41.2531783,-40.7610616
-40.2758793,-39.7985448,-39.3284493,-38.8649771
-38.4075127,-37.9554406,-37.5081453,-37.0650111
-36.6254226,-36.1887643,-35.7544265,-35.3219769
-34.8911857,-34.4618345,-34.0337047,-33.6065778
-33.1802354,-32.7544588,-32.3290296,-31.9037292
-31.4783412,-31.052825,-30.6274465,-30.2025023
-29.778289,-29.3551032,-28.9332417,-28.5130009
-28.0946776,-27.6785684,-27.2649697,-26.8538343
-26.4440628,-26.0343542,-25.6234081,-25.2099238
-24.7926005,-24.3701378,-23.9412348,-23.504591
-23.0589057,-22.6033339,-22.1400795,-21.6725973
-21.2043463,-20.738785,-20.2793723,-19.829567
-19.3928278,-18.9726135,-18.5723828,-18.1951482
-17.8404704,-17.5063001,-17.1905795,-16.8912504
-16.6062547,-16.3335345,-16.0710317,-15.8166883
-15.5687494,-15.3269989,-15.0917071,-14.8631442
-14.6415809,-14.4272875,-14.2205345,-14.0215923
-13.8307313,-13.6482221,-13.4743298,-13.309261
-13.1531851,-13.0062712,-12.8686883,-12.7406051
-12.6221908,-12.5136142,-12.4150443,-12.32665
-12.2485826,-12.1805665,-12.1218889,-12.071817
-12.0296181,-11.9945595,-11.9659085,-11.9429323
-11.9248983,-11.9110736,-11.9007257,-11.8931838
-11.8882457,-11.8859217,-11.8862237,-11.8891633
-11.8947522,-11.903002,-11.9139245,-11.9275312
-11.9438339,-11.9628413,-11.9845301,-12.0088587
-12.0357849,-12.0652664,-12.0972614,-12.1317276
-12.1686229,-12.2079051,-12.2495323,-12.2934653
-12.3397109,-12.3883121,-12.439313,-12.4927574
-12.5486894,-12.6071528,-12.6681918,-12.7318502
-12.798172,-12.8672004,-12.9389583,-13.0134473
-13.0906679,-13.1706205,-13.2533058,-13.3387242
-13.4268762,-13.5177622,-13.6113829,-13.7077386
-13.8068191,-13.9085993,-14.0130529,-14.1201534
-14.2298745,-14.3421897,-14.4570727,-14.574497
-14.6944363,-14.8168641,-14.9417595,-15.0691551
-15.1991153,-15.3317046,-15.4669878,-15.6050293
-15.745894,-15.8896463,-16.0363509,-16.1860724
-16.3388695,-16.4947068,-16.6534746,-16.8150613
-16.9793553,-17.146245,-17.3156188,-17.487365
-17.661372,-17.8375281,-18.0157219,-18.1958339
-18.3776992,-18.5611352,-18.7459598,-18.9319905
-19.1190449,-19.3069407,-19.4954956,-19.6845271
-19.8738528,-20.0632698,-20.2525302,-20.4413799
-20.629565,-20.8168313,-21.002925,-21.1875918
-21.3705779,-21.5516292,-21.7304917,-21.9068997
-22.0804391,-22.2505927,-22.4168413,-22.5786658
-22.7355471,-22.8869659,-23.0324031,-23.1713395
-23.3032559,-23.4276501,-23.5445219,-23.6544457
-23.7580276,-23.8558739,-23.9485905,-24.0367836
-24.1210592,-24.2020234,-24.2802824,-24.3564389
-24.4308054,-24.5031796,-24.5733069,-24.6409323
-24.705801,-24.7676583,-24.8262492,-24.8813191
-24.9326129,-24.979876,-25.0228794,-25.0616631
-25.0964255,-25.1273669,-25.1546879,-25.1785889
-25.1992705,-25.216933,-25.231777,-25.2440028
-25.2535991,-25.2585264,-25.255618,-25.2416951
-25.213579,-25.1680908,-25.1020517,-25.0122829
-24.8956057,-24.7488413,-24.569323,-24.3626714
-24.1412198,-23.9174945,-23.704022,-23.5133288
-23.3579412,-23.2503856,-23.2031884,-23.2288762
-23.3377719,-23.5263569,-23.7857498,-24.1070573
-24.4813865,-24.8998442,-25.3535372,-25.8335725
-26.3310569,-26.8372001,-27.3441131,-27.8443746
-28.330567,-28.7952727,-29.2310744,-29.6305544
-29.9862952,-30.2908794,-30.5368894,-30.7181865
-30.837494,-30.9012885,-30.9160598,-30.8882981
-30.8244932,-30.731135,-30.6147137,-30.4817191
-30.3386363,-30.1897844,-30.0338971,-29.8688205
-29.6924007,-29.5024839,-29.2969161,-29.0735434
-28.8302119,-28.5647677,-28.2750618,-27.9603779
-27.6234205,-27.2673937,-26.8955015,-26.510948
-26.1169373,-25.7166735,-25.3133606,-24.9102028
-24.510404,-24.1162139,-23.7260316,-23.3372851
-22.9474026,-22.5538122,-22.355639100110434,-22.023402942276856
-21.68987966538495,-21.019512963772282,-20.68484438118651,-20.022667917490566
-19.69490388301318,-19.01230248349889,-18.63670073576059,-18.24758209403465
-17.5899763,-17.1631252,-16.7716509,-16.4222729
-16.1113609,-15.8305967,-15.571639,-15.3261463
-15.0857774,-14.842191,-14.5870455,-14.3119997
-14.0087123,-13.67023,-13.2984997,-12.8989804
-12.47714,-12.038446,-11.5883664,-11.1323688
-10.675921,-10.2244907,-9.78354571,-9.35802931
-8.94819977,-8.55185086,-8.16675437,-7.79068206
-7.42140573,-7.05669715,-6.6943281,-6.33207036
-5.96769572,-5.59907478,-5.22555051,-4.84759595
-4.46571308,-4.08040383,-3.69217015,-3.301514
-2.90893732,-2.51494207,-2.12003019,-1.72470363
-1.32939968,-0.934197552,-0.539053186,-0.143922409
0.25123895,0.646475062,1.0418301,1.43734824
1.83307364,2.22905049,2.6252932,3.02156677
3.41751174,3.8127677,4.20697425,4.59977101
4.99079757,5.37969354,5.76609853,6.14965213
6.52999927,6.90686624,7.28004305,7.64932141
8.01449302,8.3753496,8.73168286,9.08328449
9.42994621,9.77145973,10.1074799,10.434295
10.7446999,11.0313274,11.2868104,11.5037817
11.6748741,11.7927203,11.8502012,11.8471676
11.7912275,11.6903948,11.552683,11.3861061
11.1986778,10.9984118,10.793322,10.591422
10.4007093,10.2253362,10.0606979,9.9009769
9.74035531,9.5730154,9.39313943,9.19490965
8.97250832,8.72011769,8.43192001,8.10246964
7.73210893,7.32575126,6.88843447,6.42519641
5.94107489,5.44110775,4.93033284,4.41378797
3.896511,3.38353975,2.87991206,2.39066575
1.92083868,1.47546866,1.05959354,0.678251144
0.336479315,0.039315884,-0.208201315,-0.401034447
